"Edição 768, junho de 2016","Para especialistas, avaliação
da educação básica é limitada","“Precisamos fazer uma avaliação do Enem, do objetivo
dele, e de que forma ele pode ser organizado a partir da
Base Nacional Comum Curricular”, recomenda presi-
dente do Consed","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/06/JC_768_completo_site.pdf","EDUCAÇÃO"
"Edição 768, junho de 2016","Naves que levam à inclusão digital, à capacitação,
ao conhecimento","O programa Naves do Conhecimento, instalado em comunidades do Rio de Janeiro,
oferece oportunidades concretas de inclusão digital, capacitação em várias especialidades,
e espaços para convívio social e intelectual para milhares de crianças, jovens e adultos de
comunidades cariocas","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/06/JC_768_completo_site.pdf","Educação e inclusão"
"Edição 768, junho de 2016","Novas discussões sobre educação abrem a 68 a RA","SBPC Educação oferece aos professores da região palestras e minicursos de atualização
sobre regulamentação e estratégias de ensino e avaliação","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/06/JC_768_completo_site.pdf",""
"Edição 768, junho de 2016","SBPC","","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/06/JC_768_completo_site.pdf",""
"Edição 768, junho de 2016","Novas discussões sobre educação abrem a 68 a RA","SBPC Educação oferece aos professores da região palestras e minicursos de atualização
sobre regulamentação e estratégias de ensino e avaliação","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/06/JC_768_completo_site.pdf","SBPC"
"Edição 768, junho de 2016","Enrst Hamburger doa acervo para a SBPC","As publicações foram tratadas gratuitamente pelo Ipen","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/06/JC_768_completo_site.pdf","SBPC"
"Edição 768, junho de 2016","Retrocesso na regulamentação da Lei da
Biodiversidade","Antes da publicação do decreto, a SBPC encaminhou carta ao Ministério do Meio Ambiente,
com cópia à Casa Civil e ao MCTI, alertando sobre impactos negativos na pesquisa","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/06/JC_768_completo_site.pdf","Meio Ambiente"
"Edição 768, junho de 2016","Complexos Integrados de Educação no Sul da Bahia","Segundo reitor da UFSB, o projeto contribuirá para o desenvolvimento da região","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/06/JC_768_completo_site.pdf","68 a Reunião Anual"
"Edição 768, junho de 2016","Pesquisadores recuperam produção de cacau","","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/06/JC_768_completo_site.pdf","68 a Reunião Anual"
"Edição 767, maio de 2016","Causas genuínas para o Brasil","","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/05/JC_767.pdf","Editorial"
"Edição 767, maio de 2016","Parque Nacional Serra da Capivara,
uma viagem no tempo","Sem recursos, a Fumdham – que administra o parque – vê este patrimônio ameaçado. RR da
SBPC foi realizada para dar visibilidade ao patrimônio histórico da unidade de conservação","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/05/JC_767.pdf","entrevista"
