"Edição 69","Dossiê Administração Pública","O exercício profissional dos egressos dos cursos de públicas","","Dossiê Administração Pública","http://www.unespciencia.com.br/2015/11/caminhos-da-administracao-publica/"
"Edição 69","Dossiê Administração Pública","Uma nova administração pública no Brasil","","Dossiê Administração Pública","http://www.unespciencia.com.br/2015/11/caminhos-da-administracao-publica/"
"Edição 69","Psicologia","A criança, o adolescente e o trabalho","","Psicologia","http://www.unespciencia.com.br/2015/11/a-crianca-o-adolescente-e-o-trabalho/"
"Edição 69","Economia","Uma explicação estrutural dos impasses brasileiros atuais","","Economia","http://www.unespciencia.com.br/2015/11/uma-explicacao-estrutural-dos-impasses-brasileiros-atuais/"
"Edição 69","Medicina","Novas regras incentivam parto normal","","Medicina","http://www.unespciencia.com.br/2015/11/novas-regras-incentivam-parto-normal/"
"Edição 69","Arte e cultura","Exposição de estudantes do Instituto de Artes","","Arte e cultura","http://www.unespciencia.com.br/2015/11/exposicao-de-estudantes-do-instituto-de-artes/"
"Edição 69","Pesquisa","Trajetória de vida de adolescentes com envolvimento no tráfico","","Pesquisa","http://www.unespciencia.com.br/2015/11/trajetorias-de-vida-de-adolescentes-com-envolvimento-no-trafico/"
"Edição 69","Lazer","Festival de Pipas reúne mais de 6 mil participantes","","Lazer","http://www.unespciencia.com.br/2015/11/festival-de-pipas-reune-mais-de-6-mil-participantes/"
"Edição 69","História","A representação do crime coletivo na imprensa","","História","http://www.unespciencia.com.br/2015/11/a-representacao-do-crime-coletivo-na-imprensa/"
"Edição 69","Leitura","Livro aborda instabilidade mundial","","Leitura","http://www.unespciencia.com.br/2015/11/livro-aborda-instabilidade-mundial/"
"Edição 69","Foto do mês","Percival Tirapeli em retrospectiva","","Foto do mês","http://www.unespciencia.com.br/2015/11/percival-tirapeli-em-retrospectiva/"
"Edição 69","Opinião","A inovação na Universidade","","Opinião","http://www.unespciencia.com.br/2015/11/a-inovacao-na-universidade/"
"Edição 68","Editorial","Abordagens competentes e criativas","","Editorial","http://www.unespciencia.com.br/?p=2918"
"Edição 68","Educação","Para saber mais de ciência e tecnologia","","Educação","http://www.unespciencia.com.br/2015/10/para-saber-mais-de-ciencia-e-tecnologia/"
"Edição 68","Pesquisa","A variação lexical de falares interioranos","","Pesquisa","http://www.unespciencia.com.br/2015/10/a-variacao-lexical-de-falares-interioranos/"
"Edição 68","Economia","A relação entre tributação e oferta de serviços públicos","","Economia","http://www.unespciencia.com.br/2015/10/a-relacao-entre-tributacao-e-oferta-de-servicos-publicos/"
"Edição 68","Dossiê política externa","O vazio da política externa","","Dossiê política externa","http://www.unespciencia.com.br/2015/10/alvo-facil-de-criticas/"
"Edição 68","Dossiê política externa","Os interesses da oposição brasileira na Venezuela","","Dossiê política externa","http://www.unespciencia.com.br/2015/10/alvo-facil-de-criticas/"
"Edição 68","Saúde","Pontapé inicial contra a malária","","Saúde","http://www.unespciencia.com.br/2015/10/pontape-inicial-contra-a-malaria/"
"Edição 68","Dossiê afrodescendentes","A literatura africana como possibilidade de ensino de História da África","","Dossiê afrodescendentes","http://www.unespciencia.com.br/2015/10/textos-enfocam-literatura-e-educacao-em-direitos-humanos-e-antirracismo/"
"Edição 68","Dossiê afrodescendentes","Educação em Direitos Humanos e Antirracismo","","Dossiê afrodescendentes","http://www.unespciencia.com.br/2015/10/textos-enfocam-literatura-e-educacao-em-direitos-humanos-e-antirracismo/"
"Edição 68","Música","Laboratório de Percussão do Instituto de Artes","","Música","http://www.unespciencia.com.br/?p=2753"
"Edição 68","Memória","Engenharia Cartográfica da Unesp completa 38 anos","","Memória","http://www.unespciencia.com.br/2015/10/engenharia-cartografica-da-unesp-completa-38-anos/"
"Edição 68","Leitura","Educação superior nos Estados Unidos","","Leitura","http://www.unespciencia.com.br/2015/10/educacao-superior-nos-estados-unidos/"
"Edição 68","Arquitetura","Via pública x criações privadas","","Arquitetura","http://www.unespciencia.com.br/2015/10/via-publica-x-criacoes-privadas/"
"Edição 68","Agronomia","Perspectivas para a silvicultura irrigada","","Agronomia","http://www.unespciencia.com.br/2015/10/perspectivas-para-a-silvicultura-irrigada/"
"Edição 68","Mundo virtual","Internet: qual é o seu ponto na rede?","","Mundo virtual","http://www.unespciencia.com.br/2015/10/internet-qual-e-o-seu-ponto-na-rede/"
"Edição 68","Artes visuais","Sem querer abarcar toda a água que nos cerca","","Artes visuais","http://www.unespciencia.com.br/2015/10/sem-querer-abarcar-toda-a-agua-que-nos-cerca/"
"Edição 68","Foto do mês","A incrível aventura de Mariana","","Foto do mês","http://www.unespciencia.com.br/2015/10/a-incrivel-aventura-de-mariana/"
"Edição 68","Opinião","O problema da poluição da baía de Guanabara","","Opinião","http://www.unespciencia.com.br/2015/10/o-problema-da-poluicao-da-baia-de-guanabara/"
"Edição 67","Editorial","Nova estratégia nas mídias sociais","","Editorial","http://www.unespciencia.com.br/2015/09/nova-estrategia-nas-midias-sociais/"
"Edição 67","Ensino","A Universidade no CEU: Uma Proposta de Democratização do Ensino Superior","","Ensino","http://www.unespciencia.com.br/2015/09/a-universidade-no-ceu-uma-proposta-de-democratizacao-do-ensino-superior/"
"Edição 67","Entrevista","Da bancada ao leito do paciente","","Entrevista","http://www.unespciencia.com.br/?p=2403"
"Edição 67","Ambiente","Ano Internacional dos Solos","","Ambiente","http://www.unespciencia.com.br/?p=2401"
"Edição 67","Literatura","A alternância entre sucesso e esquecimento","","Literatura","http://www.unespciencia.com.br/2015/09/a-alternancia-entre-sucesso-e-esquecimento/"
"Edição 67","Clima","Pormenores dos acordos climáticos","","Clima","http://www.unespciencia.com.br/?p=2395"
"Edição 67","Energia","Desafios para o etanol brasileiro","","Energia","http://www.unespciencia.com.br/?p=2393"
"Edição 67","Astronomia","Plutão e Caronte vistos de perto","","Astronomia","http://www.unespciencia.com.br/?p=2391"
"Edição 67","História","A contemporaneidade latino-americana em tempos democráticos","","História","http://www.unespciencia.com.br/?p=2389"
"Edição 67","México","O narcotráfico mexicano","","México","http://www.unespciencia.com.br/?p=2387"
"Edição 67","México","O sistema penitenciário","","México","http://www.unespciencia.com.br/2015/09/estado-mexicano-em-xeque/"
"Edição 67","Pesquisa","Estudo analisa e descreve interações no programa teletandem","","Pesquisa","http://www.unespciencia.com.br/?p=2385"
"Edição 67","Dossiê Afrodescendentes","Legislação e educação étnico-racial","","Dossiê Afrodescendentes","http://www.unespciencia.com.br/?p=2383"
"Edição 67","Dossiê Afrodescendentes","Ladeiras da Memória: uma narrativa paulistana","","Dossiê Afrodescendentes","http://www.unespciencia.com.br/2015/09/laboratorio-e-…-etnico-racial/"
"Edição 67","Filosofia","Casamento e moral","","Filosofia","http://www.unespciencia.com.br/2015/09/casamento-e-moral/"
"Edição 67","Cinema","Scola conta Fellini","","Cinema","http://www.unespciencia.com.br/?p=2379"
"Edição 67","Arte e cultura","Reflexão sobre a música erudita na atualidade","","Arte e cultura","http://www.unespciencia.com.br/?p=2377"
"Edição 67","Foto do mês","La Serva Padrona","","Foto do mês","http://www.unespciencia.com.br/?p=2375"
"Edição 67","Opinião","Manadas e futuro","","Opinião","http://www.unespciencia.com.br/?p=2373"
"Edição 66","Editorial","Ciência sai do domínio exclusivista dos sábios","","Editorial","http://wp.me/p5MUPu-zY"
"Edição 66","Aniversário","Unesp: 40 para trás, 40 para a frente","","Aniversário","http://wp.me/p5MUPu-A0"
"Edição 66","Ciência","Paradigmas e Avaliação","","Ciência","http://wp.me/p5MUPu-A2"
"Edição 66","Homenagem","Dia dos Químicos","","Homenagem","http://wp.me/p5MUPu-A8"
"Edição 66","Agricultura","Artigo ‘Bom Dia, Chicago!’","","Agricultura","http://wp.me/p5MUPu-Ab"
"Edição 66","Serviço social","Família e cooperativismo","","Serviço social","http://wp.me/p5MUPu-Ad"
"Edição 66","Crise hídrica","Alternativas para aumentar o volume de água em reservatórios","","Crise hídrica","http://wp.me/p5MUPu-Af"
"Edição 66","Imigração","Desafios do ir e vir","","Imigração","http://wp.me/p5MUPu-Ai"
"Edição 66","Cinema","Inteligência artificial, educação e psicologia","","Cinema","http://wp.me/p5MUPu-Ak"
"Edição 66","Sociologia","Sete ensaios sobre o Brasil","","Sociologia","http://wp.me/p5MUPu-Am"
"Edição 66","Dossiê Afrodescendentes","Violência engole as próximas gerações","","Dossiê Afrodescendentes","http://wp.me/p5MUPu-Ap"
"Edição 66","Dossiê Afrodescendentes","Trajetória histórica de Gertrudes Maria","","Dossiê Afrodescendentes","http://wp.me/p5MUPu-Ap"
"Edição 66","Arte e cultura","Paisagens sonoras são tema de pesquisa de doutorado","","Arte e cultura","http://wp.me/p5MUPu-At"
"Edição 66","Educação Física","Grupo de Estudos Pedagógicos e Pesquisa em Atletismo","","Educação Física","http://wp.me/p5MUPu-Av"
"Edição 66","Leitura","A nova obscuridade","","Leitura","http://wp.me/p5MUPu-Ax"
"Edição 66","Foto do mês","Recital e masterclass","","Foto do mês","http://wp.me/p5MUPu-Az"
"Edição 66","Opinião","O desequilíbrio nas contas dos Estados","","Opinião","http://wp.me/p5MUPu-AB"
"Edição 65","Editorial","As dimensões do tempo","","Editorial","http://wp.me/p5MUPu-yO"
"Edição 65","Homenagem","Fogueira milenar – Por Paulo Velloso","","Homenagem","http://wp.me/p5MUPu-xb"
"Edição 65","Dossiê Corrupção","A corrupção como arma política","","Dossiê Corrupção","http://wp.me/p5MUPu-x8"
"Edição 65","Dossiê Corrupção","O controle da corrupção","","Dossiê Corrupção","http://wp.me/p5MUPu-x8"
"Edição 65","Dossiê Corrupção","Corrupção aqui e acolá","","Dossiê Corrupção","http://wp.me/p5MUPu-x8"
"Edição 65","Dossiê Corrupção","Do escândalo da FIFA à política do futebol","","Dossiê Corrupção","http://wp.me/p5MUPu-x8"
"Edição 65","Diáspora Africana","O Afro Contemporâneo nas Artes Cênicas","","Diáspora Africana","http://wp.me/p5MUPu-x6"
"Edição 65","Inclusão","Desafios educacionais – Maria Claudia Brito","","Inclusão","http://wp.me/p5MUPu-x0"
"Edição 65","Inclusão","Comprometimento da capacidade de interação não deve ser impedimento – Eliana Marques Zanata","","Inclusão","http://wp.me/p5MUPu-x0"
"Edição 65","Pesquisa","Centro de Pesquisa e Análise de São Paulo","","Pesquisa","http://wp.me/p5MUPu-x4"
"Edição 65","Nanoarte","O lado oculto da natureza – Oscar D’Ambrosio","","Nanoarte","http://wp.me/p5MUPu-x2"
"Edição 65","Educação","Libras por uma Educação Inclusiva – Jessica Miwa / Soraia Marino","","Educação","http://wp.me/p5MUPu-wY"
"Edição 65","Memória","Um genocídio quase esquecido – Carlos Daghlian","","Memória","http://wp.me/p5MUPu-wW"
"Edição 65","Cinema","Uma lista que não é a de Schindler – joão eduardo hidalgo","","Cinema","http://wp.me/p5MUPu-wU"
"Edição 65","Informação","Onde está o bibliotecário? – Bruna Bacalgini","","Informação","http://wp.me/p5MUPu-wS"
"Edição 65","História","Da libertinagem no Brasil colonial","","História","http://wp.me/p5MUPu-wQ"
"Edição 65","Leitura","Livro discute gênero nas ciências sociais – Danielle Chabaud-Rychter / Virginie Descoutures  / Anne-Marie Devreux / Eleni Varikas","","Leitura","http://wp.me/p5MUPu-wO"
"Edição 65","Arte","Diálogo entre musicologia e interpretação – Oscar d’Ambrosio","","Arte","http://wp.me/p5MUPu-wM"
"Edição 65","Foto do mês","80 anos do maestro Samuel Kerr – Chello Fotógrafo","","Foto do mês","http://wp.me/p5MUPu-wK"
"Edição 65","Opinião","John Forbes Nash (1923/2015) – Ney Lemke","","Opinião","http://wp.me/p5MUPu-wI"
"Edição 64","Editorial","Em busca do Coelho Branco, como Alice","","Editorial",""
"Edição 64","Personalidade","Uma experiência empolgante","","Personalidade",""
"Edição 64","Ensino","Educação, ensino médio, português","","Ensino",""
"Edição 64","Ensino","Para além do ENEM – Raquel Lazzari Leite","","Ensino",""
"Edição 64","Homenagem","Adeus, Manoel de Oliveira (11/12/1908","","Homenagem",""
"Edição 64","Competição","Desafio fora de estrada, por Maria Tebet e Mayara Abreu Mendes","","Competição",""
"Edição 64","Aniversário","Nossa eterna Alice","","Aniversário",""
"Edição 64","Inclusão","Estudantes com altas habilidades ou superdotação","","Inclusão",""
"Edição 64","Política","Junho de 2013 no Brasil","","Política",""
"Edição 64","Comunicação","O atentado em Paris e a regulação de mídia","","Comunicação",""
"Edição 64","Comunicação","Da primeira Lei de Imprensa ao Marco Civil da Internet","","Comunicação",""
"Edição 64","Resíduos sólidos","Cooperação com clientes","","Resíduos sólidos",""
"Edição 64","Agroecologia","Conheça o projeto Sustenta Saúde","","Agroecologia",""
"Edição 64","Geofísica","Terremotos, falhas que se espalham no Nepal","","Geofísica",""
"Edição 64","Livro","Como construímos universos, de Montserrat Moreno Marimón e Genoveva Sastre Vilarrasa","","Livro",""
"Edição 64","Arte e cultura","Bordando a existência","","Arte e cultura",""
"Edição 64","Foto do mês","Fábrica de Óperas","","Foto do mês",""
"Edição 64","Opinião","O demorado processo de recuperação da água em reservatórios","","Opinião",""
"Edição 64","Opinião","(Baixe o PDF)","","Opinião","http://www.unespciencia.com.br/pdf/uc64/UC64.pdf"
"Edição 63","Editorial","Acordo entre conteúdo e forma","","Editorial","http://wp.me/p5MUPu-po"
"Edição 63","Personalidade","José Ribeiro Júnior: A história total","","Personalidade","http://wp.me/p5MUPu-pm"
"Edição 63","Homenagem","O centenário de Artigas, arquiteto militante","","Homenagem","http://wp.me/p5MUPu-pk"
"Edição 63","Arquitetura","Vale da Fé","","Arquitetura","http://wp.me/p5MUPu-pi"
"Edição 63","Dossiê Cuba e EUA","Um aperto de mãos e relações bilaterais reatadas","","Dossiê Cuba e EUA","http://wp.me/p5MUPu-pg"
"Edição 63","Dossiê Cuba e EUA","Cuba e o fim do isolamento: êxito da América Latina","","Dossiê Cuba e EUA","http://wp.me/p5MUPu-pg"
"Edição 63","Dossiê Cuba e EUA","Cuba e Estados Unidos: todos ganham?","","Dossiê Cuba e EUA","http://wp.me/p5MUPu-pg"
"Edição 63","Ensino","Educação aberta a alguns cliques de distância","","Ensino","http://wp.me/p5MUPu-pe"
"Edição 63","Dossiê síndrome de Down","A escolarização do estudante","","Dossiê síndrome de Down","http://wp.me/p5MUPu-pc"
"Edição 63","Dossiê síndrome de Down","Entrevista com Anna Augusta Sampaio de Oliveira","","Dossiê síndrome de Down","http://wp.me/p5MUPu-pc"
"Edição 63","Dossiê síndrome de Down","Trabalho de intervenção pedagógica é extremamente importante","","Dossiê síndrome de Down","http://wp.me/p5MUPu-pc"
"Edição 63","Violência","Homofobia na escola","","Violência","http://wp.me/p5MUPu-pa"
"Edição 63","Cinema","Alzheimer nas telas, mais perto de você","","Cinema","http://wp.me/p5MUPu-p8"
"Edição 63","Saúde","Projeto contra cárie já atendeu mais de 6 mil crianças","","Saúde","http://wp.me/p5MUPu-p6"
"Edição 63","História","Vila Madalena, sabe lá o que é isto?","","História","http://wp.me/p5MUPu-p4"
"Edição 63","Leitura","Cortés e seu duplo: pesquisa sobre uma mistificação","","Leitura","http://wp.me/p5MUPu-p2"
"Edição 63","Arte e Cultura","Hannelore Jacobowitz","","Arte e Cultura","http://wp.me/p5MUPu-p0"
"Edição 63","Foto do Mês","O Instituto de Biociências, Letras e Ciências Exatas (Ibilce) da Unesp","","Foto do Mês","http://wp.me/p5MUPu-oY"
"Edição 63","Opinião","Um dia de reflexão","","Opinião","http://wp.me/p5MUPu-oW"
"Edição 62","Editorial","Da memória histórica ao livro digital","","Editorial","http://wp.me/p5MUPu-lL"
"Edição 62","Homenagem","Fausto Castilho (1929-2015), dínamo institucional","","Homenagem","http://wp.me/p5MUPu-lJ"
"Edição 62","Memória","– Por Daniel Patire","","Memória","http://wp.me/p5MUPu-lH"
"Edição 62","Internacionalização","Internacionalização de Instituições de Ensino Superior no Brasil","","Internacionalização","http://wp.me/p5MUPu-lF"
"Edição 62","Gênero","Combate à violência contra a mulher","","Gênero","http://wp.me/p5MUPu-lD"
"Edição 62","Saúde","Intoxicação por carne de baiacu possui alta taxa de mortalidade","","Saúde","http://wp.me/p5MUPu-lz"
"Edição 62","Física","Cem anos da Relatividade Geral.","","Física","http://wp.me/p5MUPu-lx"
"Edição 62","Dossiê México","Ayotzinapa ¡Por un México que tiene que despertar!","","Dossiê México","http://wp.me/p5MUPu-lt"
"Edição 62","Dossiê México","Comentário sobre o massacre do México","","Dossiê México","http://wp.me/p5MUPu-lt"
"Edição 62","Dossiê México","O carnaval mexicano de Jessica Lange","","Dossiê México","http://wp.me/p5MUPu-lv"
"Edição 62","Design","Mostra Jovens Designers","","Design","http://wp.me/p5MUPu-mY"
"Edição 62","Relações Públicas","Comunicação e criatividade","","Relações Públicas","http://wp.me/p5MUPu-lr"
"Edição 62","Dossiê Cinema","– Por Mauro Galetti","","Dossiê Cinema","http://wp.me/p5MUPu-lp"
"Edição 62","Dossiê Cinema","– Por Rodrigo Czajka","","Dossiê Cinema","http://wp.me/p5MUPu-lp"
"Edição 62","Dossiê Cinema","Histórias do Atlântico português, de John Russell-Wood","","Dossiê Cinema","http://wp.me/p5MUPu-ln"
"Edição 62","Pesquisa","Hibridismo: aplicação em arte","","Pesquisa","http://wp.me/p5MUPu-ll"
"Edição 62","Arte e Cultura","Paixão e perseverança, Ana Alice Francisquetti","","Arte e Cultura","http://wp.me/p5MUPu-lj"
"Edição 62","Foto do Mês","Unesp de Jaboticabal","","Foto do Mês","http://wp.me/p5MUPu-n4"
"Edição 62","Opinião","O livro digital e a pesquisa científica","","Opinião","http://wp.me/p5MUPu-lc"
"Edição 61","Editorial","Uma viagem prazerosa","","Editorial","http://www.unespciencia.com.br/2015/02/uma-viagem-prazerosa/"
"Edição 61","Personalidade","Antonio Manoel dos Santos Silva","","Personalidade","http://www.unespciencia.com.br/2015/02/antonio-manoel/"
"Edição 61","Políticas públicas","Lixo acadêmico e má aplicação dos recursos públicos em ciência","","Políticas públicas","http://www.unespciencia.com.br/2015/02/lixo-academico/"
"Edição 61","Políticas públicas","Educação e desenvolvimento","","Políticas públicas","http://www.unespciencia.com.br/2015/02/educacao-e-desenvolvimento/"
"Edição 61","Insubmissas","O feminino na ciência","","Insubmissas","http://www.unespciencia.com.br/2015/02/insubmissas/"
"Edição 61","Dossiê Charlie Hebdo","A fragilidade das ideias (em Paris ou Ubatuba)","","Dossiê Charlie Hebdo","http://www.unespciencia.com.br/2015/02/dossie-charlie-hebdo/"
"Edição 61","Dossiê Charlie Hebdo","Ataque ao Charlie Hebdo exige resposta mais democrática","","Dossiê Charlie Hebdo","http://www.unespciencia.com.br/2015/02/dossie-charlie-hebdo/"
"Edição 61","Dossiê Charlie Hebdo","Entre a culpa e a remissão","","Dossiê Charlie Hebdo","http://www.unespciencia.com.br/2015/02/dossie-charlie-hebdo/"
"Edição 61","Dossiê Charlie Hebdo","A liberdade de expressão e a opinião pública internacional","","Dossiê Charlie Hebdo","http://www.unespciencia.com.br/2015/02/dossie-charlie-hebdo/"
"Edição 61","Dossiê Charlie Hebdo","Charlie Hebdo, Mafalda e Libertad","","Dossiê Charlie Hebdo","http://www.unespciencia.com.br/2015/02/dossie-charlie-hebdo/"
"Edição 61","Dossiê Charlie Hebdo","Sobre democracia, liberdade e tolerância","","Dossiê Charlie Hebdo","http://www.unespciencia.com.br/2015/02/dossie-charlie-hebdo/"
"Edição 61","Relações internacionais","Processos políticos na América Latina contemporânea, por Marcos Jorge","","Relações internacionais","http://www.unespciencia.com.br/2015/02/processos-politicos-na-america-latina-contemporanea/"
"Edição 61","Aniversário","A cidade inimiga","","Aniversário","http://www.unespciencia.com.br/2015/02/a-cidade-inimiga/"
"Edição 61","Aniversário","Jeito diferente de celebrar","","Aniversário","http://www.unespciencia.com.br/2015/02/jeito-diferente-de-celebrar/"
"Edição 61","Astrologia","Planetário para pessoas com deficiência visual","","Astrologia","http://www.unespciencia.com.br/2015/02/planetario-para-pessoas-com-deficiencia-visual/"
"Edição 61","Sempre Unesp","Território e mineração em Carajás","","Sempre Unesp","http://www.unespciencia.com.br/2015/02/territorio-e-mineracao-em-carajas/"
"Edição 61","Leitura","Os judeus e a vida econômica, de Werner Sombart","","Leitura","http://www.unespciencia.com.br/2015/02/os-judeus-e-a-vida-economica/"
"Edição 61","Arte e cultura","Nelson Screnci","","Arte e cultura","http://www.unespciencia.com.br/2015/02/pintura-com-dedicacao/"
"Edição 61","Foto do mês","Reitoria da Unesp, por Chello Fotógrafo","","Foto do mês","http://www.unespciencia.com.br/2015/02/foto-do-mes/"
"Edição 61","Opinião","Uma vez Unesp, sempre Unesp","","Opinião","http://www.unespciencia.com.br/2015/02/uma-vez-unesp-sempre-unesp/"
